,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,greedy,unknoting_number,MaskablePPO,PPO
8130,-1,-1,-2,2,2,1,1,-1,2,-1,-1,2,2,1,2,-2,-2,1,-1,1,1,1,5,5
8131,-1,-1,-2,2,2,1,1,1,2,2,-1,-2,-2,2,-2,2,1,1,1,1,3,3,5,5
8132,-1,-1,-2,2,2,1,2,2,-1,-2,2,-1,-1,-2,2,-1,1,2,-1,1,2,2,6,8
8133,-1,-1,-2,2,2,2,-2,-1,1,1,2,2,-1,2,-1,2,2,1,1,1,103,3,3,7
8134,-1,-1,-2,2,2,2,-2,1,2,-2,2,1,-1,1,1,1,-2,1,1,-1,4,2,101,10
8135,-1,-1,-2,2,2,2,-2,2,-1,-1,1,-1,-2,-1,2,-1,-2,2,-2,1,2,2,6,8
8136,-1,-1,-2,2,2,2,-1,-1,-2,2,-1,2,2,2,-2,-1,-2,1,1,2,6,6,10,6
8137,-1,-1,-2,2,2,2,-1,2,1,-2,-2,-2,1,1,-1,-2,-1,1,-1,-1,6,6,10,8
8138,-1,-1,-2,2,2,2,1,1,2,1,-1,2,-1,-2,-2,2,-2,-2,-2,-1,5,5,7,5
8139,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,1,1,-1,2,-2,1,1,1,-2,-1,8,8,8,8
8140,-1,-1,-1,-2,-2,-2,-2,2,2,-1,-2,1,1,1,2,2,2,-1,2,1,2,2,4,10
8141,-1,-1,-1,-2,-2,-2,2,-2,1,-2,-2,1,-1,-1,1,1,-2,2,-2,-1,6,6,6,8
8142,-1,-1,-1,-2,-2,-1,-2,-2,1,1,1,2,2,1,-2,2,-2,-2,1,-1,2,2,8,10
8143,-1,-1,-1,-2,-2,-1,-2,2,-2,-1,-1,-1,-1,2,1,-1,1,2,-2,-1,5,5,7,5
8144,-1,-1,-1,-2,-2,-1,1,-1,2,1,-2,2,1,2,2,1,-1,-2,2,-2,3,3,7,9
8145,-1,-1,-1,-2,-2,-1,1,1,-1,-2,-2,2,2,-2,-1,2,1,-2,-2,-2,6,4,4,12
8146,-1,-1,-1,-2,-2,-1,2,-2,2,-1,1,1,1,-2,-2,2,-1,1,1,-1,2,2,4,10
8147,-1,-1,-1,-2,-2,1,-2,1,2,-1,-1,-1,2,1,2,2,-2,-1,1,2,3,3,3,7
8148,-1,-1,-1,-2,-2,1,-2,2,1,2,1,1,1,2,1,2,1,-2,-2,-1,5,5,9,9
8149,-1,-1,-1,-2,-2,1,-1,1,1,-1,1,1,-2,-2,1,-1,2,-2,-2,2,2,2,6,4
8150,-1,-1,-1,-2,-2,1,1,-1,-2,2,1,2,-2,2,-2,-1,-2,-1,1,2,2,2,6,2
8151,-1,-1,-1,-2,-2,1,1,-1,-1,-1,2,1,2,1,-2,1,2,1,-1,2,4,4,6,6
8152,-1,-1,-1,-2,-2,2,-1,-1,1,1,-1,2,1,-1,2,2,-2,1,2,-1,1,1,5,7
8153,-1,-1,-1,-2,-2,2,-1,2,-1,-2,2,2,-1,2,2,2,2,-1,-2,-2,4,4,10,10
8154,-1,-1,-1,-2,-2,2,2,-2,-2,-1,-2,-2,-2,-1,1,2,-2,1,1,2,3,3,11,7
8155,-1,-1,-1,-2,-2,2,2,-2,1,2,2,-2,-2,2,-2,-2,-2,1,2,-1,4,4,6,10
8156,-1,-1,-1,-2,-2,2,2,1,-1,-2,-2,-1,-2,-1,2,-2,2,-2,1,2,3,3,7,5
8157,-1,-1,-1,-2,-1,-2,-1,-2,-2,1,-2,1,2,-2,2,1,-2,1,-1,2,3,3,13,5
8158,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,1,2,2,-2,1,-2,2,-2,-1,2,4,4,4,18
8159,-1,-1,-1,-2,-1,-2,-1,1,2,-1,2,-1,-2,-1,-2,2,2,-2,-1,2,4,4,14,10
8160,-1,-1,-1,-2,-1,-2,2,1,1,-1,2,1,1,1,-1,1,2,-2,2,2,1,1,5,9
8161,-1,-1,-1,-2,-1,-1,-2,-2,1,2,1,-1,-2,-1,2,-1,1,1,1,1,4,2,4,2
8162,-1,-1,-1,-2,-1,-1,-2,-1,-1,-2,2,1,2,1,-2,-2,2,1,2,-1,3,3,7,11
8163,-1,-1,-1,-2,-1,-1,-2,-1,-1,2,1,-1,-2,-1,-2,2,-2,1,1,2,4,4,10,8
8164,-1,-1,-1,-2,-1,-1,-1,-2,2,-2,1,1,-1,1,1,1,1,2,-2,-2,6,6,8,10
8165,-1,-1,-1,-2,-1,-1,-1,1,-2,-2,-1,2,1,-1,-1,-1,-1,2,1,-1,5,5,9,13
8166,-1,-1,-1,-2,-1,-1,1,-1,-2,2,-2,1,1,-2,2,1,-2,-2,-2,-2,4,4,6,4
8167,-1,-1,-1,-2,-1,-1,2,2,2,1,1,2,2,-2,2,-1,-1,-2,-2,-1,4,4,8,12
8168,-1,-1,-1,-2,-1,1,-1,-1,1,1,2,1,-2,-1,2,-1,-1,1,-2,-1,3,3,9,9
8169,-1,-1,-1,-2,-1,1,-1,2,-1,2,1,1,-2,-2,-1,2,1,2,-1,2,1,1,7,9
8170,-1,-1,-1,-2,-1,1,1,2,2,-2,-2,-2,2,-2,-2,-1,1,-1,2,1,2,2,6,4
8171,-1,-1,-1,-2,-1,1,1,2,2,1,-2,2,2,2,1,-1,2,-1,2,-2,3,3,9,9
8172,-1,-1,-1,-2,-1,1,2,-2,-1,-1,1,-2,-1,1,-1,2,2,-2,2,-2,3,3,7,11
8173,-1,-1,-1,-2,-1,1,2,-1,2,-1,-1,2,2,-2,-2,2,-2,-1,-1,-2,6,4,6,10
8174,-1,-1,-1,-2,-1,2,-2,-2,1,-1,-1,2,1,1,-2,-2,1,1,2,2,103,3,7,9
8175,-1,-1,-1,-2,-1,2,1,1,-2,-2,-2,1,-1,2,-1,2,-1,1,-2,-2,3,3,15,7
8176,-1,-1,-1,-2,-1,2,1,1,2,-2,1,-2,1,-2,1,-2,-1,2,-2,2,3,3,13,17
8177,-1,-1,-1,-2,-1,2,1,2,-2,-1,-2,-1,1,-2,2,-2,1,2,-1,1,2,2,6,10
8178,-1,-1,-1,-2,1,-2,-2,-1,2,-2,1,2,2,1,-2,-2,-1,-2,1,-2,3,3,3,7
8179,-1,-1,-1,-2,1,-2,-2,1,1,-1,1,1,2,-1,-2,-2,-2,-2,-1,1,5,3,7,11
8180,-1,-1,-1,-2,1,-2,-2,2,2,-2,-2,2,1,2,1,1,1,1,1,-1,1,1,5,13
8181,-1,-1,-1,-2,1,-2,1,-2,-1,1,1,-2,-1,-2,-2,-2,-1,-1,-1,2,5,5,15,19
8182,-1,-1,-1,-2,1,-2,1,-2,2,2,-1,-1,-1,1,-1,2,-1,2,-1,-2,5,3,9,11
8183,-1,-1,-1,-2,1,-2,1,2,-1,1,-1,2,1,-1,1,1,-2,2,2,1,5,5,5,11
8184,-1,-1,-1,-2,1,-2,2,-1,1,-2,-2,-1,2,-1,1,1,2,-2,1,-1,2,2,2,14
8185,-1,-1,-1,-2,1,-1,-2,-2,1,-1,2,2,2,1,-1,2,-1,2,1,-2,3,3,5,11
8186,-1,-1,-1,-2,1,-1,-2,1,-1,1,-2,2,1,-2,-1,2,2,-1,2,1,3,3,7,9
8187,-1,-1,-1,-2,1,-1,-2,1,2,2,-1,-2,-1,-1,1,1,-1,2,1,2,3,3,3,19
8188,-1,-1,-1,-2,1,-1,-2,2,-1,1,1,1,-1,2,-1,2,-1,1,1,-1,3,3,5,9
8189,-1,-1,-1,-2,1,-1,-1,2,1,-1,2,-1,1,1,-1,1,-2,-1,-1,1,2,2,2,8
8190,-1,-1,-1,-2,1,-1,1,-1,-1,-2,1,-2,2,-1,2,1,-1,-1,-2,-1,4,4,4,14
8191,-1,-1,-1,-2,1,-1,1,-1,2,2,-2,2,-2,2,1,-2,-1,-2,1,-1,2,2,6,10
8192,-1,-1,-1,-2,1,-1,2,1,-2,1,-2,2,-1,2,-1,-1,-2,2,-2,-2,3,3,7,7
8193,-1,-1,-1,-2,1,1,-2,-2,-1,1,-2,1,-1,-1,-1,-2,1,-2,-1,-2,7,7,7,9
8194,-1,-1,-1,-2,1,1,1,2,-2,1,-2,-1,1,-2,2,-1,1,2,-2,-1,5,5,11,7
8195,-1,-1,-1,-2,1,1,1,2,-1,1,-1,2,-1,-2,-2,2,2,1,-1,-1,5,5,7,9
8196,-1,-1,-1,-2,1,1,2,-2,-1,-1,-2,1,2,1,-1,1,1,-2,-2,2,1,1,19,9
8197,-1,-1,-1,-2,1,1,2,1,-2,-2,-1,-2,2,-1,1,1,-2,-2,1,-1,2,2,4,8
8198,-1,-1,-1,-2,1,1,2,2,-1,-1,-2,-1,-1,1,-1,-1,2,2,1,1,3,3,7,9
8199,-1,-1,-1,-2,1,2,-2,-2,2,-1,-1,1,2,1,1,-1,-1,-1,2,-2,2,2,4,10
8200,-1,-1,-1,-2,1,2,-1,-1,-1,-2,-2,-1,-2,-2,-1,2,2,2,-1,1,6,6,58,10
8201,-1,-1,-1,-2,1,2,1,-2,2,-2,2,-2,2,1,-2,1,1,-2,1,2,5,5,7,15
8202,-1,-1,-1,-2,1,2,2,2,2,2,-1,-1,2,1,-2,-2,-2,-1,1,-1,102,5,9,9
8203,-1,-1,-1,-2,2,-2,-1,-1,-2,1,1,-1,-2,-1,1,1,1,2,-2,-2,3,3,5,9
8204,-1,-1,-1,-2,2,-2,-1,2,-2,-1,-1,-1,2,2,-2,-1,-1,1,1,-1,4,4,4,10
8205,-1,-1,-1,-2,2,-2,-1,2,1,-2,-1,-1,-2,-1,-1,1,-1,1,-1,2,4,4,4,10
8206,-1,-1,-1,-2,2,-2,1,-1,1,-1,2,1,-2,-1,-1,1,2,2,1,-2,1,1,7,7
8207,-1,-1,-1,-2,2,-2,1,2,-1,1,2,-2,1,2,1,-1,2,-2,-1,1,2,2,4,14
8208,-1,-1,-1,-2,2,-2,2,1,-1,2,-2,-2,1,-2,2,1,1,1,2,1,3,3,3,11
8209,-1,-1,-1,-2,2,-2,2,1,-1,2,2,-1,-1,-1,2,2,2,-2,2,-2,5,5,5,11
8210,-1,-1,-1,-2,2,-1,-2,-2,2,2,2,-1,-2,1,2,2,1,1,-2,1,4,4,8,10
8211,-1,-1,-1,-2,2,-1,-2,-1,-2,1,2,2,2,-1,2,2,-2,2,1,-1,5,5,5,11
8212,-1,-1,-1,-2,2,-1,-2,-1,-1,-2,-1,-1,-2,2,1,-2,-2,1,-1,1,102,5,5,5
8213,-1,-1,-1,-2,2,-1,-1,-2,1,-2,1,2,2,-1,-2,-2,2,2,1,-2,4,4,8,10
8214,-1,-1,-1,-2,2,-1,2,-2,-2,-1,-1,2,2,2,1,1,1,2,2,1,3,3,7,11
8215,-1,-1,-1,-2,2,-1,2,1,1,1,2,2,1,2,1,1,-1,-1,-1,-1,5,5,7,9
8216,-1,-1,-1,-2,2,-1,2,2,2,2,-1,-1,1,-1,-1,2,-2,-1,-2,-2,103,5,7,9
8217,-1,-1,-1,-2,2,1,-2,2,2,-2,1,1,1,-2,1,-2,2,-2,-1,2,2,2,6,10
8218,-1,-1,-1,-2,2,1,1,-2,2,-2,-1,2,2,-2,1,2,-2,-2,-1,1,1,1,3,7
8219,-1,-1,-1,-2,2,2,-2,-1,-2,2,-1,-2,2,-2,2,-1,2,2,2,-2,4,4,10,10
8220,-1,-1,-1,-2,2,2,-2,1,-2,-1,-1,-1,-2,-1,-1,-2,2,1,2,-1,4,4,6,10
8221,-1,-1,-1,-2,2,2,-1,-1,1,-2,1,1,-1,1,-2,-1,-1,-2,-1,2,7,5,9,17
8222,-1,-1,-1,-2,2,2,1,-2,-1,-2,-1,-1,-2,2,2,-1,-2,1,2,-1,5,5,7,11
8223,-1,-1,-1,-2,2,2,1,2,2,-2,2,-1,-2,-2,1,1,2,1,-2,2,1,1,5,11
8224,-1,-1,-1,-2,2,2,2,2,-2,-1,-1,2,-1,2,-1,-1,1,1,-1,2,3,3,7,9
8225,-1,-1,-1,-2,2,2,2,2,2,1,1,-1,-1,2,-2,-2,2,-1,2,2,5,5,7,9
8226,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,2,-2,-2,1,1,-1,1,-1,2,2,4,4,8,8
8227,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-1,1,-2,-1,-2,-2,-2,-1,2,1,7,7,7,9
8228,-1,-1,-1,-1,-2,-2,-1,1,-1,-1,1,2,-2,2,-2,1,-1,1,2,-2,3,3,3,3
8229,-1,-1,-1,-1,-2,-2,2,1,-2,2,1,-1,1,2,-1,1,-1,-1,-1,1,4,4,8,6
8230,-1,-1,-1,-1,-2,-2,2,1,1,2,1,-2,1,-1,-1,1,-2,-2,2,-1,2,2,6,6
8231,-1,-1,-1,-1,-2,-1,-2,-2,1,2,-2,-1,2,-1,-2,1,2,1,-1,2,3,3,5,7
8232,-1,-1,-1,-1,-2,-1,-1,2,-2,-1,2,-2,1,1,-2,-1,-2,-1,1,1,4,4,4,12
8233,-1,-1,-1,-1,-2,-1,-1,2,1,-2,-2,1,-1,-1,1,-1,-2,-1,-1,-2,8,6,8,8
8234,-1,-1,-1,-1,-2,-1,1,2,-2,-2,-2,-1,-1,2,1,1,1,-1,1,-1,102,3,7,5
8235,-1,-1,-1,-1,-2,-1,2,1,-1,-2,-1,-1,-1,1,-2,-1,2,1,2,-2,4,4,14,10
8236,-1,-1,-1,-1,-2,-1,2,2,1,1,-1,1,1,-2,1,-1,1,1,-2,2,2,2,4,8
8237,-1,-1,-1,-1,-2,1,-2,1,-2,-1,1,-2,2,1,-2,-2,2,2,2,-2,2,2,6,10
8238,-1,-1,-1,-1,-2,1,-2,1,-2,1,-1,2,1,-2,1,-1,-2,-1,2,-1,5,5,9,11
8239,-1,-1,-1,-1,-2,1,-2,2,2,1,1,-1,1,-1,2,-1,2,-2,2,2,4,4,8,6
8240,-1,-1,-1,-1,-2,1,-1,-2,-1,-1,1,1,-1,-2,-1,-1,2,2,-2,-1,7,5,7,9
8241,-1,-1,-1,-1,-2,1,-1,-1,2,2,-1,-1,1,2,2,-1,-2,-2,-1,-2,4,4,10,8
8242,-1,-1,-1,-1,-2,1,1,-2,-2,2,-2,2,2,-2,1,1,1,2,2,-1,4,4,8,4
8243,-1,-1,-1,-1,-2,1,1,-2,-1,-1,2,1,2,1,-1,2,-1,2,2,-2,3,3,9,9
8244,-1,-1,-1,-1,-2,1,1,-1,1,1,2,1,1,2,-2,2,2,-1,-2,1,1,1,1,1
8245,-1,-1,-1,-1,-2,1,2,2,-1,1,-2,1,1,-2,1,-2,2,1,1,-2,6,4,10,10
8246,-1,-1,-1,-1,-2,2,-1,2,-1,-2,1,2,-1,-1,-2,-1,1,-2,2,2,5,5,9,11
8247,-1,-1,-1,-1,-2,2,1,1,2,-1,2,-1,1,-1,2,-2,-2,-1,2,2,3,3,7,13
8248,-1,-1,-1,-1,-2,2,2,-1,2,2,-1,1,2,1,-2,-1,2,-2,1,-1,3,3,7,5
8249,-1,-1,-1,-1,-2,2,2,2,2,-2,2,2,1,-2,-1,-2,1,-2,1,1,2,2,4,2
8250,-1,-1,-1,-1,-1,-2,-2,-1,-2,1,1,2,1,2,-1,1,1,-1,2,1,3,3,7,5
8251,-1,-1,-1,-1,-1,-2,-2,2,-2,2,-1,2,-1,1,1,2,-1,1,1,-1,2,2,2,8
8252,-1,-1,-1,-1,-1,-2,-1,-2,1,2,1,1,-2,2,2,-2,-2,2,1,-1,2,2,8,10
8253,-1,-1,-1,-1,-1,-2,-1,-2,2,2,-1,-1,-1,1,2,1,-1,-1,-2,1,102,4,6,8
8254,-1,-1,-1,-1,-1,-2,-1,-1,-2,1,2,1,-1,-1,-1,-2,1,1,1,1,102,3,7,9
8255,-1,-1,-1,-1,-1,-2,-1,-1,2,-1,1,1,2,1,-1,2,2,-2,2,2,3,3,5,9
8256,-1,-1,-1,-1,-1,-2,2,-2,1,1,-2,-1,-1,-1,2,2,1,-1,-2,2,7,7,7,9
8257,-1,-1,-1,-1,-1,-2,2,-1,-1,2,2,-2,-1,1,1,1,1,-1,2,1,5,5,5,9
8258,-1,-1,-1,-1,-1,-2,2,1,1,-1,2,2,-2,-1,2,1,-2,1,-2,2,3,3,7,11
8259,-1,-1,-1,-1,-1,-1,-2,2,-1,2,-1,-2,-1,1,-1,1,-2,-1,2,-1,7,7,11,7
8260,-1,-1,-1,-1,-1,-1,-1,-2,-2,2,-1,-2,-1,1,1,-1,1,2,2,2,5,5,5,11
8261,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,1,1,2,-1,-2,-1,1,-1,-2,1,4,4,4,8
8262,-1,-1,-1,-1,-1,-1,1,-1,-2,-1,2,-2,1,2,1,1,-1,1,1,1,1,1,1,1
8263,-1,-1,-1,-1,-1,-1,1,1,-1,2,-1,2,1,2,-2,1,1,2,1,1,3,3,3,9
8264,-1,-1,-1,-1,-1,1,-2,-1,-1,2,1,-1,-2,2,2,1,2,1,-2,1,3,3,7,7
8265,-1,-1,-1,-1,-1,1,-2,-1,2,1,-2,-2,1,-1,1,-1,-2,1,1,1,102,2,10,22
8266,-1,-1,-1,-1,-1,1,-1,-2,-1,1,2,-1,1,1,-1,2,2,1,2,2,4,4,6,6
8267,-1,-1,-1,-1,-1,1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-2,1,-1,-1,8,8,10,10
8268,-1,-1,-1,-1,-1,1,-1,1,1,1,-2,-1,-1,-1,1,1,2,2,-1,2,1,1,9,5
8269,-1,-1,-1,-1,-1,1,-1,2,1,-1,1,1,-2,1,1,-1,-1,-2,-2,-1,5,5,9,7
8270,-1,-1,-1,-1,-1,1,-1,2,1,1,-2,2,1,2,1,-1,2,2,1,2,4,4,10,8
8271,-1,-1,-1,-1,-1,1,2,-2,-2,-1,1,-1,-2,1,-1,-1,1,2,1,-2,3,3,5,3
8272,-1,-1,-1,-1,-1,1,2,-2,1,-2,1,-1,-2,-2,-1,2,1,-2,-2,-2,6,4,6,4
8273,-1,-1,-1,-1,-1,2,-2,-2,2,1,-1,-2,2,2,1,1,-2,1,2,2,4,4,8,6
8274,-1,-1,-1,-1,-1,2,-2,-1,1,-2,-2,2,1,1,2,-2,-2,1,1,-1,4,4,8,4
8275,-1,-1,-1,-1,-1,2,-2,1,-2,-1,1,1,1,-1,2,-1,1,1,2,-1,3,3,9,5
8276,-1,-1,-1,-1,-1,2,-2,1,2,1,-1,-2,-1,2,-2,1,2,2,1,-1,3,3,5,7
8277,-1,-1,-1,-1,-1,2,-1,-2,1,-1,2,2,2,-2,-1,2,2,-2,2,2,5,5,11,11
8278,-1,-1,-1,-1,-1,2,-1,-1,-2,1,-2,-2,2,-1,2,1,2,-2,-2,-1,4,4,14,10
8279,-1,-1,-1,-1,-1,2,-1,1,2,-2,2,2,-1,-2,1,-2,2,-2,-2,-2,7,7,7,11
8280,-1,-1,-1,-1,-1,2,-1,2,2,-2,2,1,-1,-2,-1,-2,2,-1,1,2,4,4,8,8
8281,-1,-1,-1,-1,-1,2,1,2,2,-1,2,-2,-1,2,1,-2,2,2,-1,-1,3,3,5,11
8282,-1,-1,-1,-1,-1,2,2,-2,-2,-2,-1,2,-1,-2,-2,-2,-1,2,2,1,6,4,10,8
8283,-1,-1,-1,-1,-1,2,2,2,1,-1,1,2,2,-1,1,-1,2,1,-2,2,3,3,7,9
8284,-1,-1,-1,-1,1,-2,-2,1,-1,-2,1,2,1,1,1,1,-1,2,-2,-2,1,1,1,11
8285,-1,-1,-1,-1,1,-2,-2,1,2,1,-2,-1,2,-2,2,-1,-1,-2,2,-1,3,3,5,13
8286,-1,-1,-1,-1,1,-2,-2,2,1,-2,2,2,-1,2,-1,1,2,2,1,1,5,3,9,11
8287,-1,-1,-1,-1,1,-2,-1,1,2,-1,-2,2,-2,1,1,1,-1,-2,-1,-1,5,5,5,9
8288,-1,-1,-1,-1,1,-2,-1,2,2,2,1,1,-1,-1,-2,-2,1,-2,2,-2,2,2,2,12
8289,-1,-1,-1,-1,1,-2,1,-1,-2,-2,2,-1,-1,-2,2,2,1,1,-2,-1,5,5,5,7
8290,-1,-1,-1,-1,1,-2,1,-1,2,-1,1,2,2,-1,2,2,-1,-1,2,-2,103,5,5,15
8291,-1,-1,-1,-1,1,-2,1,1,2,2,-1,-1,-1,1,1,-1,-2,-1,-2,2,4,4,8,4
8292,-1,-1,-1,-1,1,-1,-2,-1,2,1,-1,-2,2,1,1,2,-1,-2,-1,-1,3,3,3,11
8293,-1,-1,-1,-1,1,-1,-2,2,1,1,-1,-2,2,-1,1,1,-1,1,-2,2,1,1,1,1
8294,-1,-1,-1,-1,1,-1,-1,-1,-1,-2,1,2,-2,-2,1,-2,1,2,2,1,4,4,4,12
8295,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-2,2,-1,2,2,2,2
8296,-1,-1,-1,-1,1,-1,-1,2,2,-1,-1,1,1,-2,1,-2,-1,2,1,-1,4,4,6,8
8297,-1,-1,-1,-1,1,-1,1,1,-2,-1,-2,-1,-2,1,1,2,-1,-2,1,-2,3,3,9,11
8298,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-2,2,2,-2,-1,2,-2,-1,2,2,2,2
8299,-1,-1,-1,-1,1,-1,2,2,-2,-1,-2,2,2,-1,2,-2,2,-2,-2,-1,3,3,11,9
8300,-1,-1,-1,-1,1,1,-2,-1,-1,1,-1,2,1,-2,1,-2,1,2,-2,-2,4,2,6,8
8301,-1,-1,-1,-1,1,1,-2,2,1,-2,-1,-1,1,1,1,2,2,1,2,1,2,2,2,8
8302,-1,-1,-1,-1,1,1,-1,-2,2,-1,-1,2,2,-2,1,-1,2,-1,-2,-2,5,5,7,11
8303,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,2,-2,-1,1,-1,-2,2,1,1,2,2,4,2
8304,-1,-1,-1,-1,1,1,1,2,1,-1,-2,-1,1,-1,-1,1,-1,2,-2,-1,2,2,4,8
8305,-1,-1,-1,-1,1,1,2,-1,2,-2,2,2,2,2,-1,-1,-1,-2,-2,-2,4,4,8,12
8306,-1,-1,-1,-1,1,1,2,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,-2,1,1,3,1
8307,-1,-1,-1,-1,1,1,2,2,-1,-2,-1,-1,2,-2,2,2,-2,2,2,-1,3,3,7,9
8308,-1,-1,-1,-1,1,2,-2,2,-1,-1,1,1,-2,-2,1,-2,2,2,-1,-2,2,2,4,10
8309,-1,-1,-1,-1,1,2,-2,2,1,2,1,1,1,-1,1,-2,-2,1,1,-2,7,5,5,11
8310,-1,-1,-1,-1,1,2,-1,-1,2,2,2,-1,-2,1,-1,-1,-1,2,1,-1,4,4,4,10
8311,-1,-1,-1,-1,1,2,-1,1,-1,-1,1,-2,-2,2,1,-1,2,-1,-2,-1,3,3,5,11
8312,-1,-1,-1,-1,2,-2,-1,1,2,-1,2,2,-1,1,2,2,1,1,-1,2,1,1,5,1
8313,-1,-1,-1,-1,2,-1,-2,-2,-1,2,1,1,-2,2,-2,2,2,-2,2,2,5,5,7,7
8314,-1,-1,-1,-1,2,-1,-2,1,2,2,-2,1,-1,1,1,2,2,1,-1,-1,4,4,20,8
8315,-1,-1,-1,-1,2,-1,-2,2,-2,-2,-1,-2,-1,1,-2,1,1,-2,-2,-2,7,5,7,9
8316,-1,-1,-1,-1,2,-1,-2,2,2,2,2,2,-1,-2,2,1,1,-1,1,-2,2,2,4,10
8317,-1,-1,-1,-1,2,-1,-1,-2,-2,-2,-2,-2,1,1,2,2,1,1,1,1,102,3,7,9
8318,-1,-1,-1,-1,2,-1,1,1,1,-2,-1,1,2,2,-2,-1,-2,1,2,1,4,4,6,10
8319,-1,-1,-1,-1,2,-1,2,-1,2,2,2,2,2,1,-1,-2,-2,-2,2,-1,5,5,5,11
8320,-1,-1,-1,-1,2,-1,2,2,1,-2,2,2,1,-2,-1,-2,-1,2,-1,-1,4,4,8,10
8321,-1,-1,-1,-1,2,1,-2,-1,2,-1,-1,1,1,-1,1,1,2,1,-1,2,4,4,4,4
8322,-1,-1,-1,-1,2,1,-2,1,1,-1,-1,1,-2,-1,-1,2,2,-1,-1,-1,103,7,11,9
8323,-1,-1,-1,-1,2,1,-2,2,-1,-1,1,-2,-1,-1,-2,-2,1,1,1,1,2,2,8,8
8324,-1,-1,-1,-1,2,1,1,-1,1,-1,2,1,-1,2,-2,-2,1,2,2,2,5,5,5,11
8325,-1,-1,-1,-1,2,1,1,1,2,1,2,-1,1,1,2,-2,-1,2,-2,-1,5,5,11,11
8326,-1,-1,-1,-1,2,2,-2,-1,2,1,-2,2,-2,-2,1,-2,2,-2,-1,2,6,6,12,10
8327,-1,-1,-1,-1,2,2,-2,2,-2,-1,2,1,1,-1,-2,-1,-2,2,1,1,3,3,7,3
8328,-1,-1,-1,-1,2,2,1,-2,-2,-1,2,1,-2,-2,2,2,-1,-2,-2,-2,3,3,5,11
8329,-1,-1,-1,-1,2,2,1,-2,1,2,2,2,1,-2,1,1,1,-1,2,-2,2,2,4,4
8330,-1,-1,-1,-1,2,2,1,-1,2,1,-1,1,-1,2,-1,-2,1,2,1,-2,4,4,4,8
8331,-1,-1,-1,-1,2,2,2,-2,-2,-1,2,1,2,2,-2,1,-2,-1,1,2,2,2,6,8
8332,-1,-1,-1,-1,2,2,2,-2,-2,2,-1,2,-2,-1,-2,2,-2,-2,-2,-2,103,4,10,8
8333,-1,-1,-1,1,-2,-2,-2,-1,1,2,-1,2,2,-2,2,1,-2,2,-1,1,3,3,5,5
8334,-1,-1,-1,1,-2,-2,-1,-1,2,-2,1,-1,1,-2,1,-2,1,-1,1,-2,3,3,3,13
8335,-1,-1,-1,1,-2,-2,-1,2,-2,2,-2,1,-2,1,-1,1,2,-1,-2,1,4,2,2,4
8336,-1,-1,-1,1,-2,-2,-1,2,2,1,2,2,-1,1,1,2,1,-2,-1,-2,2,2,10,10
8337,-1,-1,-1,1,-2,-2,2,-2,-2,-1,2,1,1,2,-1,-2,1,1,1,-1,102,3,7,11
8338,-1,-1,-1,1,-2,-2,2,1,-2,2,-1,-2,2,1,1,-1,-1,-2,2,2,1,1,5,3
8339,-1,-1,-1,1,-2,-1,-2,2,-1,2,-2,-2,-1,2,2,1,1,1,2,-2,1,1,3,7
8340,-1,-1,-1,1,-2,-1,-1,2,2,2,2,-1,-1,-2,1,1,2,1,-1,-2,3,3,7,5
8341,-1,-1,-1,1,-2,-1,1,1,2,-2,1,1,-2,1,-2,1,-1,-2,-2,1,1,1,9,9
8342,-1,-1,-1,1,-2,-1,1,2,-2,2,2,1,-2,1,1,2,2,-2,-1,2,3,3,9,5
8343,-1,-1,-1,1,-2,-1,2,-2,2,-2,-2,-2,2,-1,1,-2,-1,2,2,2,103,4,6,8
8344,-1,-1,-1,1,-2,-1,2,-1,1,-2,-1,1,2,-2,1,-2,-1,2,-2,1,2,2,2,10
8345,-1,-1,-1,1,-2,-1,2,2,2,-1,-1,-1,1,1,2,-1,-1,-1,-1,-1,3,3,3,11
8346,-1,-1,-1,1,-2,1,-2,-2,2,1,1,-2,-2,1,1,2,-1,2,-1,-1,5,5,11,7
8347,-1,-1,-1,1,-2,1,-2,-1,-2,-1,-1,2,1,2,2,1,2,1,-1,-1,3,3,3,7
8348,-1,-1,-1,1,-2,1,-1,-1,2,1,2,1,2,1,-1,-1,1,-1,1,2,1,1,5,7
8349,-1,-1,-1,1,-2,1,-1,1,1,2,-1,1,-1,-2,2,-1,-2,-1,-1,2,2,2,8,6
8350,-1,-1,-1,1,-2,1,-1,2,2,2,2,2,2,-1,1,1,2,-2,1,2,5,5,11,7
8351,-1,-1,-1,1,-2,1,1,-1,-1,-1,-1,-1,-2,-2,-1,2,2,2,-2,2,5,5,9,7
